,,Item_1,Item_2,Item_3,Item_4,Item_5,Item_6,Item_7,Item_8
Rater_6,Person_32,3,4,3,2,3,1,2,3
Rater_6,Person_33,4,0,1,2,1,0,0,2
Rater_6,Person_34,3,0,2,2,1,0,0,2
Rater_6,Person_35,4,3,4,3,1,2,3,4
Rater_6,Person_36,3,4,4,4,3,2,4,5
Rater_6,Person_37,5,4,4,5,4,3,4,5
Rater_6,Person_38,5,5,5,5,4,5,4,5
Rater_6,Person_39,4,5,3,4,3,3,3,4
Rater_6,Person_40,4,2,0,3,2,1,1,2
Rater_6,Person_41,1,0,0,0,0,0,1,1
Rater_6,Person_42,4,4,3,3,3,2,3,2
Rater_6,Person_43,1,3,2,2,2,0,0,4
Rater_6,Person_44,3,0,3,3,2,0,1,2
Rater_6,Person_45,2,3,2,1,1,1,2,2
Rater_6,Person_46,3,4,2,2,3,3,3,2
Rater_6,Person_47,4,5,4,4,5,3,3,5
Rater_6,Person_48,4,3,3,3,4,3,3,3
Rater_6,Person_49,4,2,2,4,4,2,3,3
Rater_6,Person_50,3,1,2,0,1,0,0,0
Rater_6,Person_51,2,2,1,1,1,0,0,1
Rater_6,Person_52,3,2,3,1,2,3,1,3
Rater_6,Person_53,3,2,3,2,2,1,2,3
Rater_6,Person_54,5,4,4,5,5,4,5,5
Rater_6,Person_55,4,3,4,3,3,2,2,3
Rater_6,Person_56,2,4,5,4,2,2,3,4
Rater_6,Person_57,3,2,2,1,3,1,2,1
Rater_6,Person_58,2,1,2,1,1,0,0,1
Rater_6,Person_59,1,2,1,1,2,0,1,3
Rater_6,Person_60,3,3,3,3,3,0,1,4
Rater_6,Person_61,4,4,4,4,3,4,3,4
Rater_6,Person_62,3,1,1,1,1,1,1,2
Rater_6,Person_63,3,3,3,3,2,3,2,5
Rater_6,Person_64,2,3,2,2,3,0,0,3
Rater_6,Person_65,4,4,5,4,4,2,3,3
Rater_6,Person_66,3,2,2,3,4,3,2,4
Rater_6,Person_67,4,2,1,3,3,2,2,2
Rater_6,Person_68,3,4,3,3,3,2,2,3
Rater_6,Person_69,2,4,2,3,3,0,1,3
Rater_6,Person_70,4,3,2,3,5,2,3,5
Rater_6,Person_71,2,2,4,1,2,0,2,3
Rater_6,Person_72,3,2,2,1,2,1,0,1
Rater_6,Person_73,2,0,2,1,0,0,1,2
Rater_6,Person_74,3,3,3,3,4,2,3,3
Rater_6,Person_75,4,4,4,5,5,3,4,4
Rater_6,Person_76,2,3,3,2,3,3,1,3
Rater_6,Person_77,2,3,4,2,2,2,3,4
Rater_6,Person_78,3,2,3,4,3,2,3,4
Rater_6,Person_79,4,4,3,4,4,3,3,5
Rater_6,Person_80,3,3,3,2,3,2,3,3
Rater_6,Person_81,3,1,2,1,3,0,3,3
Rater_6,Person_82,5,5,3,3,4,3,3,4
Rater_6,Person_83,3,3,3,3,2,4,3,3
Rater_6,Person_84,5,5,5,4,3,3,4,3
Rater_6,Person_85,3,2,4,3,5,4,2,4
Rater_6,Person_86,2,1,3,1,1,0,1,0
Rater_6,Person_87,1,1,2,0,0,0,0,0
Rater_6,Person_88,5,4,4,4,4,5,5,5
Rater_6,Person_89,4,5,4,4,5,2,4,5
Rater_6,Person_90,4,3,3,2,2,2,3,4
Rater_6,Person_91,3,0,3,3,2,0,1,2
Rater_6,Person_92,3,4,2,5,4,2,3,5
Rater_6,Person_93,1,2,1,1,1,0,1,3
Rater_6,Person_94,3,1,2,1,3,0,0,4
Rater_6,Person_95,4,3,4,4,4,4,4,4
Rater_6,Person_96,2,2,3,2,2,2,2,3
Rater_6,Person_97,3,3,3,2,1,2,2,3
Rater_6,Person_98,3,2,2,3,3,0,2,1
Rater_6,Person_99,4,3,3,3,2,3,2,3
Rater_6,Person_100,4,4,3,3,5,2,2,5
Rater_6,Person_101,3,3,3,4,2,2,2,5
Rater_6,Person_102,3,3,3,3,4,3,2,4
Rater_6,Person_103,0,2,0,0,0,0,1,1
Rater_6,Person_104,3,3,1,2,2,2,3,4
Rater_6,Person_105,2,2,1,1,2,0,1,2
Rater_6,Person_106,3,2,2,2,1,2,1,1
Rater_6,Person_107,0,2,2,0,3,1,2,3
Rater_6,Person_108,1,2,1,1,2,0,1,3
Rater_6,Person_109,4,4,4,3,5,3,4,5
Rater_6,Person_110,2,2,0,1,2,2,0,2
Rater_6,Person_111,3,3,2,1,3,3,3,5
Rater_6,Person_112,2,0,0,1,3,0,2,3
Rater_6,Person_113,2,4,2,0,2,0,2,4
Rater_6,Person_114,4,3,3,4,4,3,3,4
Rater_6,Person_115,2,4,3,4,4,3,3,4
Rater_6,Person_116,5,4,3,4,4,3,3,4
Rater_6,Person_117,4,2,2,2,3,0,3,3
Rater_6,Person_118,2,3,2,2,1,0,0,4
Rater_6,Person_119,2,1,2,2,4,0,3,3
Rater_6,Person_120,2,2,1,3,4,2,3,3
Rater_6,Person_121,3,3,4,3,2,1,3,4
Rater_6,Person_122,2,2,0,1,3,0,1,3
Rater_6,Person_123,3,4,3,2,2,2,2,4
Rater_6,Person_124,3,3,3,3,2,1,3,3
Rater_6,Person_125,5,5,5,5,5,4,5,5
Rater_6,Person_126,5,5,4,4,5,4,4,5
Rater_6,Person_127,1,2,2,1,2,2,3,2
Rater_6,Person_128,3,2,2,2,2,1,3,2
Rater_6,Person_129,2,1,0,0,2,0,0,1
Rater_6,Person_130,4,3,2,1,2,0,2,2
Rater_6,Person_131,3,2,3,2,4,2,1,3
Rater_6,Person_132,5,2,5,4,5,3,4,4
Rater_6,Person_133,1,2,2,0,1,1,3,2
Rater_6,Person_134,2,2,3,1,2,0,0,2
Rater_6,Person_135,0,0,0,0,0,0,0,1
Rater_6,Person_136,4,2,2,3,3,2,0,2
Rater_6,Person_137,2,2,1,1,0,2,2,2
Rater_6,Person_138,3,2,2,3,2,0,0,3
Rater_6,Person_139,3,2,2,1,2,1,0,2
Rater_6,Person_140,4,2,1,2,3,1,2,3
Rater_6,Person_141,1,1,1,0,1,0,0,1
Rater_6,Person_142,2,2,2,0,0,0,2,2
Rater_6,Person_143,5,3,5,5,5,4,5,5
Rater_6,Person_144,3,3,3,1,0,0,0,2
Rater_6,Person_145,2,0,2,0,1,0,1,2
Rater_6,Person_146,5,3,4,4,3,3,4,5
Rater_6,Person_147,5,5,5,4,5,4,5,5
Rater_6,Person_148,3,1,1,1,2,0,2,2
Rater_6,Person_149,3,3,2,3,1,0,2,3
Rater_6,Person_150,4,2,3,4,3,3,2,4
Rater_6,Person_151,5,4,5,4,4,2,4,4
Rater_6,Person_152,2,0,2,1,3,0,0,2
Rater_6,Person_153,3,2,3,2,2,1,3,2
Rater_6,Person_154,5,3,5,4,5,3,3,4
Rater_6,Person_155,3,3,4,4,3,2,2,4
Rater_6,Person_156,2,3,2,3,2,1,1,4
Rater_6,Person_157,3,3,2,3,4,1,3,4
Rater_6,Person_158,1,0,0,1,1,0,1,1
Rater_6,Person_159,4,1,2,2,3,2,2,3
Rater_6,Person_160,3,2,3,2,3,2,0,3
Rater_6,Person_161,3,1,3,1,3,2,3,5
Rater_6,Person_162,3,4,3,2,2,2,1,1
Rater_6,Person_163,3,3,3,3,4,1,2,3
Rater_6,Person_164,3,4,4,3,5,3,3,4
Rater_6,Person_165,4,2,4,2,4,1,2,4
Rater_6,Person_166,3,4,3,2,3,3,2,3
Rater_6,Person_167,2,3,4,1,3,2,2,4
Rater_6,Person_168,2,4,2,1,1,0,1,4
Rater_6,Person_169,1,0,2,2,3,0,1,3
Rater_6,Person_170,4,3,5,1,4,3,4,3
Rater_6,Person_171,2,4,4,2,3,1,3,3
Rater_6,Person_172,5,5,5,5,5,5,5,4
Rater_6,Person_173,5,5,5,3,3,3,4,4
Rater_6,Person_174,4,2,3,5,3,3,4,3
Rater_6,Person_175,4,1,0,2,2,0,0,3
Rater_6,Person_176,3,1,0,2,2,0,2,3
Rater_6,Person_177,4,5,5,3,4,3,4,4
Rater_6,Person_178,3,2,3,2,2,1,3,2
Rater_6,Person_179,3,4,5,3,3,2,3,5
Rater_6,Person_180,2,0,2,0,1,0,0,2
Rater_6,Person_181,4,3,5,4,3,2,3,4
Rater_6,Person_182,5,4,3,2,3,3,3,3
Rater_6,Person_183,3,1,1,2,2,1,0,3
Rater_6,Person_184,4,4,4,3,2,3,2,4
Rater_6,Person_185,4,4,3,2,3,3,2,3
Rater_6,Person_186,4,3,2,3,3,1,3,2
Rater_6,Person_187,4,4,5,2,2,0,0,3
Rater_6,Person_188,3,3,4,1,3,2,2,3
Rater_6,Person_189,3,2,2,1,4,2,2,2
Rater_6,Person_190,2,3,4,3,3,2,2,3
Rater_6,Person_191,5,4,5,4,4,3,4,5
Rater_6,Person_192,1,0,0,0,0,0,0,2
Rater_6,Person_193,2,4,3,5,2,2,0,4
Rater_6,Person_194,3,3,4,3,3,1,1,4
Rater_6,Person_195,4,4,4,2,3,3,2,3
Rater_6,Person_196,2,4,1,2,2,3,0,3
Rater_6,Person_197,0,0,0,0,0,0,1,1
Rater_6,Person_198,3,3,3,3,3,2,2,5
Rater_6,Person_199,4,3,5,4,5,3,4,5
Rater_6,Person_200,0,2,1,0,3,1,0,1
Rater_7,Person_1,4,3,3,4,2,1,2,1
Rater_7,Person_2,4,5,5,3,3,2,3,3
Rater_7,Person_3,2,3,4,1,3,0,0,4
Rater_7,Person_4,0,3,3,3,3,1,2,3
Rater_7,Person_5,2,3,3,3,0,2,3,2
Rater_7,Person_6,2,4,3,2,4,0,2,2
Rater_7,Person_7,5,4,4,5,5,3,5,2
Rater_7,Person_8,1,1,0,0,0,0,0,1
Rater_7,Person_9,4,4,5,4,4,3,3,4
Rater_7,Person_10,3,3,3,4,5,3,3,3
Rater_7,Person_11,0,4,3,2,2,3,2,1
Rater_7,Person_12,2,1,1,2,1,1,0,1
Rater_7,Person_13,1,4,4,2,4,1,1,3
Rater_7,Person_14,2,3,4,0,1,0,1,2
Rater_7,Person_15,3,5,4,3,3,3,2,3
Rater_7,Person_16,3,2,3,5,5,1,2,2
Rater_7,Person_17,5,5,5,4,3,3,4,4
Rater_7,Person_18,4,3,2,3,1,2,3,3
Rater_7,Person_19,0,3,2,3,1,0,1,1
Rater_7,Person_20,3,4,4,4,2,2,1,3
Rater_7,Person_21,3,5,4,3,4,3,2,2
Rater_7,Person_22,4,5,3,5,5,2,3,3
Rater_7,Person_23,3,4,5,4,3,2,3,4
Rater_7,Person_24,4,4,3,5,4,1,2,3
Rater_7,Person_25,5,5,5,5,5,4,4,5
Rater_7,Person_26,0,3,2,0,3,0,0,1
Rater_7,Person_27,3,2,2,3,4,3,0,3
Rater_7,Person_28,3,3,1,4,3,1,0,2
Rater_7,Person_29,1,5,3,3,3,1,0,3
Rater_7,Person_30,1,3,2,2,1,1,0,0
Rater_7,Person_31,3,3,5,4,4,1,3,4
Rater_7,Person_32,2,4,3,3,3,0,1,3
Rater_7,Person_33,3,3,3,1,1,1,1,0
Rater_7,Person_34,3,3,2,5,0,2,0,1
Rater_7,Person_35,3,4,3,4,3,2,2,3
Rater_7,Person_36,5,5,5,5,4,5,3,3
Rater_7,Person_37,5,5,5,5,5,3,4,4
Rater_7,Person_38,5,5,5,5,5,5,5,5
Rater_7,Person_39,3,4,4,3,4,1,3,4
Rater_7,Person_40,2,3,5,3,2,1,0,3
Rater_7,Person_41,1,3,0,0,0,0,0,0
Rater_7,Person_42,4,3,4,4,2,1,0,4
Rater_7,Person_43,3,3,3,2,3,0,1,1
Rater_7,Person_44,2,3,3,3,4,1,1,4
Rater_7,Person_45,0,3,2,3,1,2,2,1
Rater_7,Person_46,2,3,4,3,2,1,2,4
Rater_7,Person_47,4,4,5,4,2,4,3,4
Rater_7,Person_48,3,3,4,3,4,1,3,5
Rater_7,Person_49,3,3,1,2,2,2,1,1
Rater_7,Person_50,2,2,2,3,1,1,3,2
Rater_7,Person_51,2,2,0,1,0,0,2,1
Rater_7,Person_52,1,3,2,3,2,0,0,4
Rater_7,Person_53,2,4,3,3,3,2,1,3
Rater_7,Person_54,5,5,5,5,4,4,4,4
Rater_7,Person_55,3,3,4,4,3,3,3,2
Rater_7,Person_56,4,4,3,5,5,4,4,3
Rater_7,Person_57,2,3,4,3,4,1,1,4
Rater_7,Person_58,1,1,3,1,1,1,1,1
Rater_7,Person_59,0,2,2,1,2,2,1,0
Rater_7,Person_60,1,1,4,2,2,1,1,1
Rater_7,Person_61,5,5,5,5,5,5,4,5
Rater_7,Person_62,0,3,4,4,1,1,1,2
Rater_7,Person_63,4,4,4,5,3,3,3,5
Rater_7,Person_64,2,3,3,2,0,1,0,0
Rater_7,Person_65,4,5,5,2,4,3,4,3
Rater_7,Person_66,5,5,4,4,3,2,3,4
Rater_7,Person_67,2,3,4,3,3,0,1,4
Rater_7,Person_68,3,4,3,3,4,2,2,3
Rater_7,Person_69,2,2,2,3,4,1,1,3
Rater_7,Person_70,3,3,5,3,3,3,2,4
Rater_7,Person_71,4,1,3,3,3,0,1,1
Rater_7,Person_72,0,3,2,1,1,0,2,2
Rater_7,Person_73,1,1,1,1,3,2,0,1
Rater_7,Person_74,3,5,4,2,4,3,2,3
Rater_7,Person_75,3,4,4,5,5,3,4,3
Rater_7,Person_76,3,5,4,3,4,2,1,4
Rater_7,Person_77,3,3,3,3,1,0,2,4
Rater_7,Person_78,3,4,3,3,4,2,2,2
Rater_7,Person_79,5,4,5,4,3,4,4,4
Rater_7,Person_80,3,4,4,3,4,2,2,4
Rater_7,Person_81,2,4,2,3,3,1,1,1
Rater_7,Person_82,4,4,5,5,5,3,3,4
Rater_7,Person_83,4,4,4,3,2,3,2,5
Rater_7,Person_84,4,5,5,4,5,4,4,5
Rater_7,Person_85,2,3,3,2,3,2,3,3
Rater_7,Person_86,0,1,1,2,2,0,1,1
Rater_7,Person_87,1,2,1,0,0,0,0,0
Rater_7,Person_88,4,5,5,5,5,3,4,5
Rater_7,Person_89,5,3,5,4,5,2,3,4
Rater_7,Person_90,3,3,3,2,1,1,2,3
Rater_7,Person_91,2,4,4,2,3,0,2,3
Rater_7,Person_92,5,4,4,5,5,4,3,3
Rater_7,Person_93,1,3,2,2,3,1,1,2
Rater_7,Person_94,1,3,2,0,2,1,0,3
Rater_7,Person_95,4,4,3,3,3,2,3,3
Rater_7,Person_96,2,3,1,2,3,3,2,2
Rater_7,Person_97,4,4,3,2,2,1,2,4
Rater_7,Person_98,3,4,3,1,3,1,1,2
Rater_7,Person_99,4,4,5,3,4,2,1,5
Rater_7,Person_100,4,5,5,5,5,2,1,4
Rater_7,Person_101,3,3,3,3,5,1,0,4
Rater_7,Person_102,4,4,4,3,4,1,2,5
Rater_7,Person_103,0,0,1,0,0,0,0,1
Rater_7,Person_104,4,3,4,3,3,1,2,1
Rater_7,Person_105,1,3,2,3,1,0,1,2
Rater_7,Person_106,2,1,1,3,2,0,0,2
Rater_7,Person_107,2,1,3,1,2,1,0,2
Rater_7,Person_108,3,1,2,2,4,3,2,1
Rater_7,Person_109,3,4,3,5,4,4,3,3
Rater_7,Person_110,0,3,3,1,3,0,0,2
Rater_7,Person_111,4,4,2,3,3,2,1,4
Rater_7,Person_112,4,3,3,3,3,0,2,3
Rater_7,Person_113,3,4,3,2,3,1,1,2
Rater_7,Person_114,5,5,4,4,5,3,3,5
Rater_7,Person_115,3,4,4,4,3,3,1,3
Rater_7,Person_116,5,4,5,4,5,3,3,3
Rater_7,Person_117,3,3,3,3,3,2,1,3
Rater_7,Person_118,3,3,3,4,4,0,0,2
Rater_7,Person_119,4,3,4,0,3,2,1,3
Rater_7,Person_120,3,5,3,3,2,1,3,3
Rater_7,Person_121,2,4,5,4,4,1,2,3
Rater_7,Person_122,0,3,2,3,3,1,1,2
Rater_7,Person_123,3,4,5,3,5,1,0,3
Rater_7,Person_124,3,4,3,2,2,2,2,2
Rater_7,Person_125,5,5,5,5,5,5,5,5
Rater_7,Person_126,4,4,5,5,4,4,4,5
Rater_7,Person_127,3,2,2,2,1,0,0,2
Rater_7,Person_128,3,2,2,1,2,1,2,3
Rater_7,Person_129,0,2,1,0,0,0,0,1
Rater_7,Person_130,0,4,4,1,2,1,2,2
Rater_7,Person_131,2,4,4,3,2,1,2,3
Rater_7,Person_132,5,5,5,4,4,4,4,5
Rater_7,Person_133,3,2,3,3,0,1,0,2
Rater_7,Person_134,2,3,4,1,1,1,0,2
Rater_7,Person_135,0,0,2,0,0,0,0,0
Rater_7,Person_136,3,4,2,3,2,1,2,1
Rater_7,Person_137,1,2,3,3,1,1,0,0
Rater_7,Person_138,2,4,3,4,2,1,0,3
Rater_7,Person_139,3,0,3,1,1,1,1,2
Rater_7,Person_140,2,2,4,3,3,1,1,2
Rater_7,Person_141,1,2,2,2,1,0,0,1
Rater_7,Person_142,0,3,2,0,2,0,0,2
Rater_7,Person_143,5,5,5,4,5,4,4,4
Rater_7,Person_144,2,1,2,0,2,1,0,2
Rater_7,Person_145,1,2,2,3,1,1,0,1
Rater_7,Person_146,5,4,5,5,5,4,4,5
Rater_7,Person_147,5,5,5,5,5,4,5,5
Rater_7,Person_148,1,1,3,1,2,0,1,2
Rater_7,Person_149,3,4,3,2,3,2,1,3
Rater_7,Person_150,3,3,4,3,5,1,3,4
Rater_7,Person_151,5,5,4,5,5,5,2,4
Rater_7,Person_152,0,1,1,2,3,1,1,1
Rater_7,Person_153,4,4,3,4,4,3,1,3
Rater_7,Person_154,5,5,4,5,5,2,2,4
Rater_7,Person_155,4,5,4,4,2,1,2,5
Rater_7,Person_156,2,3,3,4,2,0,0,2
Rater_7,Person_157,3,4,3,2,3,2,3,3
Rater_7,Person_158,0,3,2,0,1,1,0,1
Rater_7,Person_159,4,3,3,3,3,3,2,3
Rater_7,Person_160,4,3,4,2,4,2,2,3
Rater_7,Person_161,3,3,5,3,3,3,3,4
Rater_7,Person_162,4,2,3,2,2,1,1,3
Rater_7,Person_163,4,5,5,4,3,2,2,5
Rater_7,Person_164,2,5,4,4,4,3,2,3
Rater_7,Person_165,4,3,5,3,3,1,2,4
Rater_7,Person_166,3,4,4,4,3,3,3,3
Rater_7,Person_167,4,4,4,3,4,2,1,3
Rater_7,Person_168,4,5,4,3,3,3,3,3
Rater_7,Person_169,3,1,3,4,3,2,2,2
Rater_7,Person_170,4,5,4,3,5,1,3,2
Rater_7,Person_171,2,4,4,2,3,3,1,3
Rater_7,Person_172,4,5,4,5,5,4,2,4
Rater_7,Person_173,4,4,5,5,4,5,4,5
Rater_7,Person_174,3,4,5,4,4,3,4,3
Rater_7,Person_175,3,3,3,2,1,2,1,1
Rater_7,Person_176,3,1,0,1,0,0,0,3
Rater_7,Person_177,5,5,5,4,5,3,4,4
Rater_7,Person_178,4,3,4,3,5,2,0,4
Rater_7,Person_179,4,5,5,4,4,2,1,4
Rater_7,Person_180,2,0,1,0,1,0,0,1
Rater_7,Person_181,3,4,4,5,4,4,1,5
Rater_7,Person_182,5,3,4,3,4,2,3,3
Rater_7,Person_183,1,3,3,3,1,1,1,2
Rater_7,Person_184,3,3,3,1,2,0,0,3
Rater_7,Person_185,2,3,4,4,4,2,2,3
Rater_7,Person_186,3,4,4,4,4,1,2,1
Rater_7,Person_187,2,3,3,2,1,1,2,2
Rater_7,Person_188,4,5,3,2,4,3,0,4
Rater_7,Person_189,4,3,2,3,3,2,2,2
Rater_7,Person_190,2,4,4,4,5,3,4,2
Rater_7,Person_191,5,5,5,4,3,4,5,4
Rater_7,Person_192,2,1,2,0,2,0,0,0
Rater_7,Person_193,3,2,3,3,3,1,1,3
Rater_7,Person_194,4,5,5,5,5,3,1,2
Rater_7,Person_195,3,4,4,4,3,3,2,2
Rater_7,Person_196,2,4,3,4,4,3,2,2
Rater_7,Person_197,1,3,0,1,1,0,0,1
Rater_7,Person_198,3,3,4,3,5,1,3,4
Rater_7,Person_199,3,5,5,5,5,2,4,5
Rater_7,Person_200,1,2,3,0,3,0,0,2
Rater_8,Person_1,2,2,3,2,4,3,0,3
Rater_8,Person_2,4,4,5,3,3,2,4,4
Rater_8,Person_3,1,2,2,1,2,1,0,2
Rater_8,Person_4,2,3,4,2,3,2,0,2
Rater_8,Person_5,2,0,2,1,3,1,0,1
Rater_8,Person_6,2,3,3,1,0,2,0,1
Rater_8,Person_7,5,4,5,3,4,3,2,4
Rater_8,Person_8,1,0,0,0,1,1,0,0
Rater_8,Person_9,4,2,4,3,4,3,2,3
Rater_8,Person_10,4,2,4,3,1,3,3,3
Rater_8,Person_11,3,3,5,3,2,1,0,1
Rater_8,Person_12,2,1,3,1,2,0,0,0
Rater_8,Person_13,3,2,4,3,1,2,1,2
Rater_8,Person_14,2,3,4,2,2,0,0,0
Rater_8,Person_15,2,3,5,3,3,2,3,3
Rater_8,Person_16,3,3,3,3,3,2,1,3
Rater_8,Person_17,4,5,4,5,3,3,4,4
Rater_8,Person_18,3,2,3,2,2,1,1,3
Rater_8,Person_19,1,1,1,3,2,1,0,1
Rater_8,Person_20,4,3,4,2,2,1,1,4
Rater_8,Person_21,4,3,3,4,3,3,3,3
Rater_8,Person_22,4,4,4,3,4,4,3,4
Rater_8,Person_23,4,4,4,3,5,3,2,3
Rater_8,Person_24,5,4,4,2,3,3,2,3
Rater_8,Person_25,3,5,4,4,5,5,5,4
Rater_8,Person_26,1,1,3,0,2,0,1,0
Rater_8,Person_27,1,1,2,2,2,0,1,0
Rater_8,Person_28,2,2,1,2,3,1,0,0
Rater_8,Person_29,4,2,3,2,2,0,1,3
Rater_8,Person_30,1,1,2,2,2,0,1,0
Rater_8,Person_31,3,5,4,4,4,3,2,4
Rater_8,Person_32,4,5,4,3,1,3,1,2
Rater_8,Person_33,0,0,4,0,1,0,0,0
Rater_8,Person_34,1,1,3,0,1,0,0,2
Rater_8,Person_35,4,3,4,3,3,2,2,3
Rater_8,Person_36,4,4,3,2,4,2,0,4
Rater_8,Person_37,4,4,5,5,5,3,4,4
Rater_8,Person_38,5,5,5,5,5,5,5,5
Rater_8,Person_39,4,3,4,4,3,2,1,3
Rater_8,Person_40,4,0,1,1,2,0,0,0
Rater_8,Person_41,0,1,2,1,1,0,0,0
Rater_8,Person_42,4,4,4,3,3,0,0,2
Rater_8,Person_43,1,2,2,2,1,1,1,3
Rater_8,Person_44,2,2,5,2,3,0,3,4
Rater_8,Person_45,2,2,2,1,1,1,1,0
Rater_8,Person_46,4,2,5,2,4,1,0,4
Rater_8,Person_47,5,4,5,4,3,4,3,4
Rater_8,Person_48,4,4,3,3,3,2,2,2
Rater_8,Person_49,2,1,4,0,2,1,1,0
Rater_8,Person_50,2,1,2,0,1,1,0,1
Rater_8,Person_51,0,0,0,0,0,1,0,0
Rater_8,Person_52,2,1,0,2,2,1,1,3
Rater_8,Person_53,4,4,3,3,3,2,2,2
Rater_8,Person_54,5,5,3,4,4,3,4,4
Rater_8,Person_55,4,3,4,2,4,3,3,2
Rater_8,Person_56,4,4,4,3,4,2,3,5
Rater_8,Person_57,3,4,3,3,1,1,1,2
Rater_8,Person_58,2,2,2,2,2,0,0,0
Rater_8,Person_59,2,0,3,2,1,2,0,0
Rater_8,Person_60,2,2,3,3,0,1,1,2
Rater_8,Person_61,4,4,5,3,5,3,5,5
Rater_8,Person_62,3,0,1,1,3,1,0,2
Rater_8,Person_63,5,3,4,3,4,3,3,4
Rater_8,Person_64,2,1,3,2,1,0,0,1
Rater_8,Person_65,4,5,4,3,5,4,2,4
Rater_8,Person_66,4,3,3,3,4,3,2,2
Rater_8,Person_67,3,3,2,3,3,3,1,2
Rater_8,Person_68,2,3,4,3,1,3,1,2
Rater_8,Person_69,3,2,4,1,0,1,0,3
Rater_8,Person_70,4,2,3,3,3,1,2,3
Rater_8,Person_71,3,4,3,2,3,1,1,2
Rater_8,Person_72,2,1,3,0,1,1,0,1
Rater_8,Person_73,1,1,1,0,2,0,2,1
Rater_8,Person_74,3,3,4,3,4,2,1,4
Rater_8,Person_75,5,4,4,5,3,1,3,4
Rater_8,Person_76,3,4,3,3,4,2,1,2
Rater_8,Person_77,3,3,3,1,2,2,1,2
Rater_8,Person_78,4,3,5,3,3,3,2,4
Rater_8,Person_79,3,4,4,4,5,3,3,5
Rater_8,Person_80,2,5,3,4,3,3,3,3
Rater_8,Person_81,0,3,3,2,2,2,1,0
Rater_8,Person_82,4,4,4,4,4,4,2,3
Rater_8,Person_83,3,3,4,5,4,3,3,3
Rater_8,Person_84,5,5,5,4,5,4,4,4
Rater_8,Person_85,3,2,3,3,2,2,1,3
Rater_8,Person_86,2,2,3,0,3,0,0,1
Rater_8,Person_87,3,1,2,0,0,0,0,0
Rater_8,Person_88,4,5,5,5,4,3,3,4
Rater_8,Person_89,4,5,5,3,4,3,4,3
Rater_8,Person_90,2,2,4,2,2,0,1,2
Rater_8,Person_91,2,2,3,3,4,0,3,4
Rater_8,Person_92,3,4,5,4,4,4,4,4
Rater_8,Person_93,2,1,3,1,2,2,1,0
Rater_8,Person_94,3,2,3,0,2,0,0,1
Rater_8,Person_95,3,5,3,2,4,2,3,3
Rater_8,Person_96,2,1,3,1,2,2,1,2
Rater_8,Person_97,3,0,5,3,4,3,2,2
Rater_8,Person_98,3,2,4,3,2,1,2,1
Rater_8,Person_99,3,4,4,3,4,1,2,3
Rater_8,Person_100,4,4,5,5,4,4,4,4
Rater_8,Person_101,4,4,3,3,3,1,2,4
Rater_8,Person_102,4,4,4,3,3,3,1,4
Rater_8,Person_103,0,0,1,1,1,0,0,0
Rater_8,Person_104,3,3,3,3,3,0,2,1
Rater_8,Person_105,0,3,2,2,2,0,0,0
Rater_8,Person_106,2,1,3,0,2,1,2,2
Rater_8,Person_107,3,3,1,0,3,0,0,1
Rater_8,Person_108,3,2,3,3,2,0,0,3
Rater_8,Person_109,4,3,5,5,4,4,3,4
Rater_8,Person_110,1,0,1,0,1,0,0,1
Rater_8,Person_111,4,3,3,2,2,0,0,2
Rater_8,Person_112,1,1,5,1,3,1,1,2
Rater_8,Person_113,4,3,4,2,1,0,1,3
Rater_8,Person_114,3,5,3,3,4,4,4,4
Rater_8,Person_115,4,3,4,3,4,3,3,3
Rater_8,Person_116,4,4,4,4,4,3,3,4
Rater_8,Person_117,2,3,3,2,4,0,2,3
Rater_8,Person_118,3,1,2,2,3,1,1,1
Rater_8,Person_119,4,3,4,2,2,1,1,0
Rater_8,Person_120,3,2,3,4,3,2,2,4
Rater_8,Person_121,3,2,4,5,4,2,1,3
Rater_8,Person_122,0,1,2,2,2,0,1,2
Rater_8,Person_123,2,3,5,2,3,1,1,5
Rater_8,Person_124,4,4,3,3,3,2,2,4
Rater_8,Person_125,5,5,5,4,5,4,5,4
Rater_8,Person_126,5,4,5,5,4,4,4,5
Rater_8,Person_127,0,2,2,0,1,1,0,3
Rater_8,Person_128,3,3,3,1,3,3,1,2
Rater_8,Person_129,1,0,1,0,1,1,0,0
Rater_8,Person_130,3,3,3,1,1,1,1,2
Rater_8,Person_131,4,1,4,3,2,2,3,3
Rater_8,Person_132,4,4,3,4,4,4,4,4
Rater_8,Person_133,1,2,3,3,2,1,0,1
Rater_8,Person_134,1,1,3,1,2,0,1,1
Rater_8,Person_135,0,0,0,0,1,0,0,0
Rater_8,Person_136,2,3,2,2,4,3,1,3
Rater_8,Person_137,1,1,2,1,0,0,0,0
Rater_8,Person_138,2,1,3,2,3,1,0,2
Rater_8,Person_139,1,0,3,3,1,3,0,1
Rater_8,Person_140,3,3,3,3,3,2,0,4
Rater_8,Person_141,1,1,1,1,0,1,0,1
Rater_8,Person_142,1,2,1,0,2,0,0,0
Rater_8,Person_143,4,5,5,5,4,4,3,5
Rater_8,Person_144,0,2,1,1,2,1,0,1
Rater_8,Person_145,1,0,3,3,3,1,0,0
Rater_8,Person_146,5,5,5,5,4,3,4,4
Rater_8,Person_147,5,5,5,4,5,5,4,5
